provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35976,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36426,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36804,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36541,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35173,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36693,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35080,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36618,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35071,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36606,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36609,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35757,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36619,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35210,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36617,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36571,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35801,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35115,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35180,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35475,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35802,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35803,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35650,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35950,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35816,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36106,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36054,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35957,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35904,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35763,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35967,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35016,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35094,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36854,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35473,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36603,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35406,,earthlink,
